return_date,decision_date,expiry,payoff_date,asset_id,symbol,underlying,kind,moneyness_bucket,mark,strike,start_spot,payoff_raw_close,decision_split_factor,payoff_split_factor,split_factor_ratio,terminal_spot_proxy,expiry_spot_proxy,expiry_weight,payoff_proxy,option_return,delta,gamma,vega,theta,iv_proxy,expiry_days,asset_class,state_snapshot_date,underlying_or_forward,right,entry_price,vix_close_proxy_settlement,exact_minus_vix_close_proxy,terminal_forward_proxy,exit_price,settlement_source,greek_model,vx_contract,train_end_date,snap_date,symbol_rep,volume,cbbo_median_relative_spread,moneyness_bucket_rep,underlying_rep,expiry_rep,tenor_days,snap_date_borrow,borrow_rate_proxy,borrow_source,open_interest,relative_spread,relative_spread_source,holding_years,available_volume_contracts,available_oi_contracts
2021-08-31,2021-07-30,2021-08-20,2021-08-20,META_call_call_near,FB    210820C00390000,META,call,call_near,0.69,390.0,356.29998779296875,359.3699951171875,1.0,1.0,1.0,359.3699951171875,359.3699951171875,1.0,0.0,-1.0,0.08215798403850574,0.0,0.129970634207101,-0.08067432293916665,0.25744446333646787,21,equity_option,,,,,,,,,,,,,2021-07-30,FB    210820C00390000,813,0.03550295857988169,call_near,META,2021-08-20,21,2021-07-30,0.0,option_parity_implied_borrow_proxy_same_expiry,,0.03550295857988169,panel_cbbo,0.057534246575342465,813,
2021-09-30,2021-08-31,2021-09-17,2021-09-17,META_call_call_near,FB    210917C00400000,META,call,call_near,1.14,400.0,379.3800048828125,364.7200012207031,1.0,1.0,1.0,364.7200012207031,364.7200012207031,1.0,0.0,-1.0,0.1273447293083538,0.0,0.1710369382850599,-0.10976988566521095,0.21491024743318562,17,equity_option,,,,,,,,,,,,,2021-08-31,FB    210917C00400000,335,0.024489795918367366,call_near,META,2021-09-17,17,2021-08-31,0.00014247561588905176,option_parity_implied_borrow_proxy_same_expiry,,0.024489795918367366,panel_cbbo,0.04657534246575343,335,
2021-10-29,2021-09-30,2021-10-15,2021-10-15,META_call_call_near,FB    211015C00355000,META,call,call_near,2.62,355.0,339.3900146484375,324.760009765625,1.0,1.0,1.0,324.760009765625,324.760009765625,1.0,0.0,-1.0,0.23292012043986166,0.04280987722387844,0.21120342295703806,-0.1925513671639396,0.2885848832249641,15,equity_option,,,,,,,,,,,,,2021-09-30,FB    211015C00355000,453,0.017921204510490986,call_near,META,2021-10-15,15,2021-09-30,0.0,option_parity_implied_borrow_proxy_same_expiry,,0.017921204510490986,panel_cbbo,0.0410958904109589,453,
2021-11-30,2021-10-29,2021-11-19,2021-11-19,META_call_call_near,FB    211119C00340000,META,call,call_near,3.7,340.0,323.57000732421875,345.29998779296875,1.0,1.0,1.0,345.29998779296875,345.29998779296875,1.0,5.29998779296875,0.43242913323479715,0.27169821800089244,0.0,0.25859842686941215,-0.19129433017583874,0.3067842014670372,21,equity_option,,,,,,,,,,,,,2021-10-29,FB    211119C00340000,918,0.024390243902439157,call_near,META,2021-11-19,21,2021-10-29,0.0001533210782984818,option_parity_implied_borrow_proxy_same_expiry,,0.024390243902439157,panel_cbbo,0.057534246575342465,918,
2021-12-31,2021-11-30,2021-12-17,2021-12-17,META_call_call_near,FB    211217C00335000,META,call,call_near,6.0,335.0,324.4599914550781,333.7900085449219,1.0,1.0,1.0,333.7900085449219,333.7900085449219,1.0,0.0,-1.0,0.3646266671415836,0.0,0.26428155082926935,-0.29216558666105374,0.3698327337145805,17,equity_option,,,,,,,,,,,,,2021-11-30,FB    211217C00335000,766,0.014423160266967099,call_near,META,2021-12-17,17,2021-11-30,0.0,option_parity_implied_borrow_proxy_same_expiry,,0.014423160266967099,panel_cbbo,0.04657534246575343,766,
2022-01-31,2021-12-31,2022-01-21,2022-01-21,META_call_call_near,FB    220121C00355000,META,call,call_near,2.7,355.0,336.3500061035156,303.1700134277344,1.0,1.0,1.0,303.1700134277344,303.1700134277344,1.0,0.0,-1.0,0.20538746458088084,0.01577636192172463,0.2205033422491239,-0.1450264506676726,0.27269341067075736,21,equity_option,,,,,,,,,,,,,2021-12-31,FB    220121C00355000,2519,0.03973509933774832,call_near,META,2022-01-21,21,2021-12-31,0.0,option_parity_implied_borrow_proxy_same_expiry,,0.03973509933774832,panel_cbbo,0.057534246575342465,2519,
2022-02-28,2022-01-31,2022-02-18,2022-02-18,META_call_call_near,FB    220218C00330000,META,call,call_near,5.3,330.0,313.260009765625,206.16000366210935,1.0,1.0,1.0,206.16000366210935,206.16000366210935,1.0,0.0,-1.0,0.2959609065396915,0.006253461085668671,0.2362058550509748,-0.2416621359678528,0.490046937429905,18,equity_option,,,,,,,,,,,,,2022-01-31,FB    220218C00330000,276,0.023255813953488292,call_near,META,2022-02-18,18,2022-01-31,0.4526008380264775,option_parity_implied_borrow_proxy_same_expiry,,0.023255813953488292,panel_cbbo,0.049315068493150684,276,
2022-04-29,2022-02-28,2022-03-18,2022-03-18,META_call_call_near,FB    220318C00225000,META,call,call_near,2.7,225.0,211.02999877929688,216.4900054931641,1.0,1.0,1.0,216.4900054931641,216.4900054931641,1.0,0.0,-1.0,0.2573208208870094,0.00022470073034115855,0.1512972423440416,-0.1670556242885004,0.4215423051238061,18,equity_option,,,,,,,,,,,,,2022-02-28,FB    220318C00225000,274,0.018957345971564,call_near,META,2022-03-18,18,2022-02-28,0.10126751064635736,option_parity_implied_borrow_proxy_same_expiry,,0.018957345971564,panel_cbbo,0.049315068493150684,274,
2022-05-31,2022-04-29,2022-05-20,2022-05-20,META_call_call_near,FB    220520C00220000,META,call,call_near,2.8,220.0,200.47000122070312,193.5399932861328,1.0,1.0,1.0,193.5399932861328,193.5399932861328,1.0,0.0,-1.0,0.20917034506019544,0.01953357325198201,0.13630556695224244,-0.155455071808265,0.4800776639342309,21,equity_option,,,,,,,,,,,,,2022-04-29,FB    220520C00220000,1001,0.02061855670103104,call_near,META,2022-05-20,21,2022-04-29,0.0,option_parity_implied_borrow_proxy_same_expiry,,0.02061855670103104,panel_cbbo,0.057534246575342465,1001,
2022-06-30,2022-05-31,2022-06-17,2022-06-17,META_call_call_near,FB    220617C00200000,META,call,call_near,4.72,200.0,193.63999938964844,163.74000549316406,1.0,1.0,1.0,163.74000549316406,163.74000549316406,1.0,0.0,-1.0,0.3687323817581545,0.0,0.15782223337576032,-0.21041121368849236,0.44354313157796854,17,equity_option,,,,,,,,,,,,,2022-05-31,FB    220617C00200000,3961,0.01659779614325063,call_near,META,2022-06-17,17,2022-05-31,0.0,option_parity_implied_borrow_proxy_same_expiry,,0.01659779614325063,panel_cbbo,0.04657534246575343,3961,
2022-07-29,2022-06-30,2022-07-15,2022-07-15,META_call_call_near,META  220715C00170000,META,call,call_near,2.9,170.0,161.25,164.6999969482422,1.0,1.0,1.0,164.6999969482422,164.6999969482422,1.0,0.0,-1.0,0.32734169160540866,0.10752939374749014,0.11799634463763445,-0.1944853746237034,0.5077658518433572,15,equity_option,,,,,,,,,,,,,2022-06-30,META  220715C00170000,1317,0.02210012210012202,call_near,META,2022-07-15,15,2022-06-30,0.0,option_parity_implied_borrow_proxy_same_expiry,,0.02210012210012202,panel_cbbo,0.0410958904109589,1317,
2022-08-31,2022-07-29,2022-08-19,2022-08-19,META_call_call_near,META  220819C00175000,META,call,call_near,1.43,175.0,159.10000610351562,167.9600067138672,1.0,1.0,1.0,167.9600067138672,167.9600067138672,1.0,0.0,-1.0,0.1998343908424345,0.0,0.10758957731650008,-0.10670197168480655,0.4056436801552772,21,equity_option,,,,,,,,,,,,,2022-07-29,META  220819C00175000,2479,0.012820512820512832,call_near,META,2022-08-19,21,2022-07-29,0.001160172566955652,option_parity_implied_borrow_proxy_same_expiry,,0.012820512820512832,panel_cbbo,0.057534246575342465,2479,
2022-09-30,2022-08-31,2022-09-16,2022-09-16,META_call_call_near,META  220916C00180000,META,call,call_near,1.2,180.0,162.92999267578125,146.2899932861328,1.0,1.0,1.0,146.2899932861328,146.2899932861328,1.0,0.0,-1.0,0.14585281725507013,0.027340889482061585,0.077375310984801,-0.1058708893601783,0.4456936241507531,16,equity_option,,,,,,,,,,,,,2022-08-31,META  220916C00180000,1765,0.01492537313432837,call_near,META,2022-09-16,16,2022-08-31,0.0,option_parity_implied_borrow_proxy_same_expiry,,0.01492537313432837,panel_cbbo,0.043835616438356165,1765,
2022-10-31,2022-09-30,2022-10-21,2022-10-21,META_call_call_near,META  221021C00140000,META,call,call_near,4.74,140.0,135.67999267578125,130.00999450683594,1.0,1.0,1.0,130.00999450683594,130.00999450683594,1.0,0.0,-1.0,0.42827635454865903,0.1472445855771267,0.1273219114327605,-0.15493681884906163,0.5069027938485147,21,equity_option,,,,,,,,,,,,,2022-09-30,META  221021C00140000,1155,0.01520934536201713,call_near,META,2022-10-21,21,2022-09-30,0.0,option_parity_implied_borrow_proxy_same_expiry,,0.01520934536201713,panel_cbbo,0.057534246575342465,1155,
2022-11-30,2022-10-31,2022-11-18,2022-11-18,META_call_call_near,META  221118C00096000,META,call,call_near,3.78,96.0,93.16000366210938,112.0500030517578,1.0,1.0,1.0,112.0500030517578,112.0500030517578,1.0,16.0500030517578,3.2460325533750796,0.4489695525048134,0.13042248175002918,0.08348591414248123,-0.1351347297986143,0.5584931583523751,18,equity_option,,,,,,,,,,,,,2022-10-31,META  221118C00096000,2070,0.015099715099715045,call_near,META,2022-11-18,18,2022-10-31,8.754095492330753e-05,option_parity_implied_borrow_proxy_same_expiry,,0.015099715099715045,panel_cbbo,0.049315068493150684,2070,
2022-12-30,2022-11-30,2022-12-16,2022-12-16,META_call_call_near,META  221216C00130000,META,call,call_near,0.9,130.0,118.0999984741211,119.43000030517578,1.0,1.0,1.0,119.43000030517578,119.43000030517578,1.0,0.0,-1.0,0.1509339078583811,0.0024160884641428806,0.057468976924907746,-0.07294913078104048,0.5061565586209298,16,equity_option,,,,,,,,,,,,,2022-11-30,META  221216C00130000,458,0.02666666666666669,call_near,META,2022-12-16,16,2022-11-30,0.5,option_parity_implied_borrow_proxy_same_expiry,,0.02666666666666669,panel_cbbo,0.043835616438356165,458,
2023-01-31,2022-12-30,2023-01-20,2023-01-20,META_call_call_near,META  230120C00130000,META,call,call_near,1.91,130.0,120.33999633789062,139.3699951171875,1.0,1.0,1.0,139.3699951171875,139.3699951171875,1.0,9.3699951171875,3.90575660585733,0.2846842064005518,0.0,0.09884902951571727,-0.10970380339510988,0.44679867216348657,21,equity_option,,,,,,,,,,,,,2022-12-30,META  230120C00130000,4582,0.011594300309181352,call_near,META,2023-01-20,21,2022-12-30,0.0,option_parity_implied_borrow_proxy_same_expiry,,0.011594300309181352,panel_cbbo,0.057534246575342465,4582,
2023-02-28,2023-01-31,2023-02-17,2023-02-17,META_call_call_near,META  230217C00160000,META,call,call_near,4.93,160.0,148.97000122070312,172.8800048828125,1.0,1.0,1.0,172.8800048828125,172.8800048828125,1.0,12.8800048828125,1.6125770553372214,0.38318603281417907,0.0,0.12407251818706111,-0.26781417679165465,0.7079976907849312,17,equity_option,,,,,,,,,,,,,2023-01-31,META  230217C00160000,232,0.011834319526627177,call_near,META,2023-02-17,17,2023-01-31,0.0028564561504264775,option_parity_implied_borrow_proxy_same_expiry,,0.011834319526627177,panel_cbbo,0.04657534246575343,232,
2023-03-31,2023-02-28,2023-03-17,2023-03-17,META_call_call_near,META  230317C00187500,META,call,call_near,2.42,187.5,174.94000244140625,195.61000061035156,1.0,1.0,1.0,195.61000061035156,195.61000061035156,1.0,8.110000610351562,2.351239921632877,0.214391515519083,0.028809210725816197,0.1059354735072373,-0.12944814787377967,0.3942808779358864,17,equity_option,,,,,,,,,,,,,2023-02-28,META  230317C00187500,412,0.010471204188481685,call_near,META,2023-03-17,17,2023-02-28,0.0,option_parity_implied_borrow_proxy_same_expiry,,0.010471204188481685,panel_cbbo,0.04657534246575343,412,
2023-04-28,2023-03-31,2023-04-21,2023-04-21,META_call_call_near,META  230421C00227500,META,call,call_near,1.44,227.5,211.94000244140625,212.88999938964844,1.0,1.0,1.0,212.88999938964844,212.88999938964844,1.0,0.0,-1.0,0.17116822711170404,0.0006535705003857421,0.12901413695445318,-0.09009858585895025,0.3219711612105369,21,equity_option,,,,,,,,,,,,,2023-03-31,META  230421C00227500,281,0.019047619047619063,call_near,META,2023-04-21,21,2023-03-31,0.1610363542572198,option_parity_implied_borrow_proxy_same_expiry,,0.019047619047619063,panel_cbbo,0.057534246575342465,281,
2023-05-31,2023-04-28,2023-05-19,2023-05-19,META_call_call_near,META  230519C00257500,META,call,call_near,1.3,257.5,240.32000732421875,245.63999938964844,1.0,1.0,1.0,245.63999938964844,245.63999938964844,1.0,0.0,-1.0,0.18504217934548436,0.00022410101156560605,0.15405692886125338,-0.11404034327043533,0.31950000206232076,21,equity_option,,,,,,,,,,,,,2023-04-28,META  230519C00257500,116,0.01612903225806453,call_near,META,2023-05-19,21,2023-04-28,0.08282047058620662,option_parity_implied_borrow_proxy_same_expiry,,0.01612903225806453,panel_cbbo,0.057534246575342465,116,
2023-06-30,2023-05-31,2023-06-16,2023-06-16,META_call_call_near,META  230616C00275000,META,call,call_near,3.89,275.0,264.7200012207031,281.0,1.0,1.0,1.0,281.0,281.0,1.0,6.0,0.5424164524421593,0.3167448737177776,0.020370247537384797,0.1991484469871226,-0.20907613086169619,0.3813850749135018,16,equity_option,,,,,,,,,,,,,2023-05-31,META  230616C00275000,179,0.026315789473684237,call_near,META,2023-06-16,16,2023-05-31,0.22607790322681937,option_parity_implied_borrow_proxy_same_expiry,,0.026315789473684237,panel_cbbo,0.043835616438356165,179,
2023-07-31,2023-06-30,2023-07-21,2023-07-21,META_call_call_near,META  230721C00300000,META,call,call_near,3.2,300.0,286.9800109863281,294.260009765625,1.0,1.0,1.0,294.260009765625,294.260009765625,1.0,0.0,-1.0,0.2693382822820457,4.582347626330534e-05,0.2276507112231002,-0.1607469354533353,0.2951329185366631,21,equity_option,,,,,,,,,,,,,2023-06-30,META  230721C00300000,966,0.025974025974026,call_near,META,2023-07-21,21,2023-06-30,0.05627675597993223,option_parity_implied_borrow_proxy_same_expiry,,0.025974025974026,panel_cbbo,0.057534246575342465,966,
2023-08-31,2023-07-31,2023-08-18,2023-08-18,META_call_call_near,META  230818C00335000,META,call,call_near,3.65,335.0,318.6000061035156,283.25,1.0,1.0,1.0,283.25,283.25,1.0,0.0,-1.0,0.28394115320645097,0.0,0.2413594188385459,-0.23596975892313576,0.32908662139177325,18,equity_option,,,,,,,,,,,,,2023-07-31,META  230818C00335000,401,0.019230769230769162,call_near,META,2023-08-18,18,2023-07-31,0.0,option_parity_implied_borrow_proxy_same_expiry,,0.019230769230769162,panel_cbbo,0.049315068493150684,401,
2023-09-29,2023-08-31,2023-09-15,2023-09-15,META_call_call_near,META  230915C00325000,META,call,call_near,0.84,325.0,295.8900146484375,300.30999755859375,1.0,1.0,1.0,300.30999755859375,300.30999755859375,1.0,0.0,-1.0,0.08776573948081211,0.0,0.0955975836182927,-0.11084551227518546,0.330360943210125,15,equity_option,,,,,,,,,,,,,2023-08-31,META  230915C00325000,419,0.01990099009900992,call_near,META,2023-09-15,15,2023-08-31,0.0,option_parity_implied_borrow_proxy_same_expiry,,0.01990099009900992,panel_cbbo,0.0410958904109589,419,
2023-10-31,2023-09-29,2023-10-20,2023-10-20,META_call_call_near,META  231020C00310000,META,call,call_near,6.0,310.0,300.2099914550781,308.6499938964844,1.0,1.0,1.0,308.6499938964844,308.6499938964844,1.0,0.0,-1.0,0.3795739512121201,0.0,0.2755006118179082,-0.23679060101269656,0.3324327592253685,21,equity_option,,,,,,,,,,,,,2023-09-29,META  231020C00310000,535,0.015364941963407429,call_near,META,2023-10-20,21,2023-09-29,0.0,option_parity_implied_borrow_proxy_same_expiry,,0.015364941963407429,panel_cbbo,0.057534246575342465,535,
2023-11-30,2023-10-31,2023-11-17,2023-11-17,META_call_call_near,META  231117C00315000,META,call,call_near,3.83,315.0,301.2699890136719,335.0400085449219,1.0,1.0,1.0,335.0400085449219,335.0400085449219,1.0,20.040008544921875,4.232378210162369,0.27817985165167086,0.0,0.21830194565865557,-0.23002389042017768,0.34192043682336803,17,equity_option,,,,,,,,,,,,,2023-10-31,META  231117C00315000,263,0.02499999999999991,call_near,META,2023-11-17,17,2023-10-31,0.02313715270986142,option_parity_implied_borrow_proxy_same_expiry,,0.02499999999999991,panel_cbbo,0.04657534246575343,263,
2023-12-29,2023-11-30,2023-12-15,2023-12-15,META_call_call_near,META  231215C00345000,META,call,call_near,1.38,345.0,327.1499938964844,334.9200134277344,1.0,1.0,1.0,334.9200134277344,334.9200134277344,1.0,0.0,-1.0,0.17660366707114505,0.0314155551569197,0.17526415449889501,-0.15704481202612053,0.25874143446683895,15,equity_option,,,,,,,,,,,,,2023-11-30,META  231215C00345000,1138,0.019230769230769246,call_near,META,2023-12-15,15,2023-11-30,0.0,option_parity_implied_borrow_proxy_same_expiry,,0.019230769230769246,panel_cbbo,0.0410958904109589,1138,
2024-01-31,2023-12-29,2024-01-19,2024-01-19,META_call_call_near,META  240119C00390000,META,call,call_near,0.72,390.0,353.9599914550781,383.4500122070313,1.0,1.0,1.0,383.4500122070313,383.4500122070313,1.0,0.0,-1.0,0.07109497142722256,0.018376972790053417,0.1145225178380806,-0.061894993675184695,0.25983336971998217,21,equity_option,,,,,,,,,,,,,2023-12-29,META  240119C00390000,185,0.0285714285714286,call_near,META,2024-01-19,21,2023-12-29,0.0,option_parity_implied_borrow_proxy_same_expiry,,0.0285714285714286,panel_cbbo,0.057534246575342465,185,
2024-02-29,2024-01-31,2024-02-16,2024-02-16,META_call_call_near,META  240216C00430000,META,call,call_near,4.4,430.0,390.1400146484375,473.3200073242187,1.0,1.0,1.0,473.3200073242187,473.3200073242187,1.0,43.32000732421869,8.845456210049703,0.20363536732822715,0.0,0.23286204261317045,-0.3670462985205556,0.48258458515405656,16,equity_option,,,,,,,,,,,,,2024-01-31,META  240216C00430000,103,0.02040816326530623,call_near,META,2024-02-16,16,2024-01-31,0.0,option_parity_implied_borrow_proxy_same_expiry,,0.02040816326530623,panel_cbbo,0.043835616438356165,103,
2024-04-30,2024-02-29,2024-03-15,2024-03-15,META_call_call_near,META  240315C00525000,META,call,call_near,1.9,525.0,490.1300048828125,484.1000061035156,1.0,1.0,1.0,484.1000061035156,484.1000061035156,1.0,0.0,-1.0,0.1222006540950509,8.312760352627902e-05,0.20148218065127654,-0.1927937769564887,0.29197989588975914,15,equity_option,,,,,,,,,,,,,2024-02-29,META  240315C00525000,326,0.023529411764705903,call_near,META,2024-03-15,15,2024-02-29,0.098433040307338,option_parity_implied_borrow_proxy_same_expiry,,0.023529411764705903,panel_cbbo,0.0410958904109589,326,
2024-05-31,2024-04-30,2024-05-17,2024-05-17,META_call_call_near,META  240517C00450000,META,call,call_near,5.6,450.0,430.1700134277344,471.9100036621094,1.0,1.0,1.0,471.9100036621094,471.9100036621094,1.0,21.910003662109375,2.912500653948103,0.2832423920145204,0.0,0.3147275090629527,-0.33576308813497757,0.338301315176487,17,equity_option,,,,,,,,,,,,,2024-04-30,META  240517C00450000,271,0.025531914893617082,call_near,META,2024-05-17,17,2024-04-30,0.0,option_parity_implied_borrow_proxy_same_expiry,,0.025531914893617082,panel_cbbo,0.04657534246575343,271,
2024-06-28,2024-05-31,2024-06-21,2024-06-21,META_call_call_near,META  240621C00500000,META,call,call_near,2.55,500.0,466.8299865722656,494.7799987792969,1.0,1.0,1.0,494.7799987792969,494.7799987792969,1.0,0.0,-1.0,0.1646894115120797,0.023411845600949967,0.27306129742940477,-0.1722199664032833,0.2781971934914589,21,equity_option,,,,,,,,,,,,,2024-05-31,META  240621C00500000,1579,0.035633487012823414,call_near,META,2024-06-21,21,2024-05-31,0.011924151619551978,option_parity_implied_borrow_proxy_same_expiry,,0.035633487012823414,panel_cbbo,0.057534246575342465,1579,
2024-07-31,2024-06-28,2024-07-19,2024-07-19,META_call_call_near,META  240719C00520000,META,call,call_near,7.45,520.0,504.2200012207031,476.7900085449219,1.0,1.0,1.0,476.7900085449219,476.7900085449219,1.0,0.0,-1.0,0.33907130936574004,0.032812950456282984,0.4485923485500074,-0.3009958444258176,0.2534593764901162,21,equity_option,,,,,,,,,,,,,2024-06-28,META  240719C00520000,696,0.01715286052635455,call_near,META,2024-07-19,21,2024-06-28,0.0,option_parity_implied_borrow_proxy_same_expiry,,0.01715286052635455,panel_cbbo,0.057534246575342465,696,
2024-08-30,2024-07-31,2024-08-16,2024-08-16,META_call_call_near,META  240816C00500000,META,call,call_near,12.69,500.0,474.8299865722656,527.4199829101562,1.0,1.0,1.0,527.4199829101562,527.4199829101562,1.0,27.41998291015625,1.1607551544646375,0.3623840325404868,0.0001208220954842433,0.3730543180177456,-0.6918702879296159,0.6124187861323356,16,equity_option,,,,,,,,,,,,,2024-07-31,META  240816C00500000,1234,0.019120458891013385,call_near,META,2024-08-16,16,2024-07-31,0.13301983986532753,option_parity_implied_borrow_proxy_same_expiry,,0.019120458891013385,panel_cbbo,0.043835616438356165,1234,
